,city,REGION
16522,kiranomena,AFRICA
16523,yankou,ASIA
16524,guararapes,SOUTH AMERICA
16525,shōbara,ASIA
16526,kävlinge,EUROPE
16527,pattanapuram,ASIA
16528,naumburg,EUROPE
16529,ire,AFRICA
16530,lawrence,NORTH AMERICA
16531,florence,NORTH AMERICA
16532,aiken,NORTH AMERICA
16533,la virginia,SOUTH AMERICA
16534,sāsthānkotta,ASIA
16535,manakkara,ASIA
16536,lumbang,ASIA
16537,narsinghgarh,ASIA
16538,san pedro de urabá,SOUTH AMERICA
16539,kalyandrug,ASIA
16540,wigston magna,EUROPE
16541,lugo,EUROPE
16542,itzehoe,EUROPE
16543,bilzen,EUROPE
16544,ōharu,ASIA
16545,namerikawa,ASIA
16546,chancay,SOUTH AMERICA
16547,buenaventura lakes,NORTH AMERICA
16548,sant’antimo,EUROPE
16549,terga,AFRICA
16550,iranduba,SOUTH AMERICA
16551,nagarote,NORTH AMERICA
16552,el abiodh sidi cheikh,AFRICA
16553,madīnat al ḩabbānīyah,ASIA
16554,nurota,ASIA
16555,tattamangalam,ASIA
16556,sibiti,AFRICA
16557,épinal,EUROPE
16558,cachoeira paulista,SOUTH AMERICA
16559,littlehampton,EUROPE
16560,curanilahue,SOUTH AMERICA
16561,venaria reale,EUROPE
16562,komárno,EUROPE
16563,ágioi anárgyroi,EUROPE
16564,messaména,AFRICA
16565,concón,SOUTH AMERICA
16566,manises,EUROPE
16567,tavda,EUROPE
16568,chalatenango,NORTH AMERICA
16569,chiché,NORTH AMERICA
16570,peñaranda,ASIA
16571,niéna,AFRICA
16572,alatyr,EUROPE
16573,zarqān,ASIA
16574,zaojiao,ASIA
16575,primorsko-akhtarsk,EUROPE
16576,jimalalud,ASIA
16577,bambadinca,AFRICA
16578,boro,AFRICA
16579,rayleigh,EUROPE
16580,guanhães,SOUTH AMERICA
16581,ţafas,ASIA
16582,são bento,SOUTH AMERICA
16583,termoli,EUROPE
16584,laranjeiras do sul,SOUTH AMERICA
16585,yōkaichiba,ASIA
16586,sébaco,NORTH AMERICA
16587,paraipaba,SOUTH AMERICA
16588,arrecifes,SOUTH AMERICA
16589,spring valley,NORTH AMERICA
16590,şāfītā,ASIA
16591,lajedo,SOUTH AMERICA
16592,mallig,ASIA
16593,kindi,AFRICA
16594,casale monferrato,EUROPE
16595,buloqboshi,ASIA
16596,cochrane,NORTH AMERICA
16597,igbaras,ASIA
16598,maryville,NORTH AMERICA
16599,piombino,EUROPE
16600,agen,EUROPE
16601,kristianstad,EUROPE
16602,hutto,NORTH AMERICA
16603,didcot,EUROPE
16604,windsor,EUROPE
16605,kulebaki,EUROPE
16606,long branch,NORTH AMERICA
16607,estrêla,SOUTH AMERICA
16608,nagato,ASIA
16609,gandu,SOUTH AMERICA
16610,ibaté,SOUTH AMERICA
16611,massillon,NORTH AMERICA
16612,xangda,ASIA
16613,aix-les-bains,EUROPE
16614,matões,SOUTH AMERICA
16615,maragogi,SOUTH AMERICA
16616,homa bay,AFRICA
16617,catubig,ASIA
16618,myski,EUROPE
16619,yorii,ASIA
16620,papendrecht,EUROPE
16621,ortega,SOUTH AMERICA
16622,alubijid,ASIA
16623,wheat ridge,NORTH AMERICA
16624,catende,SOUTH AMERICA
16625,trévani,AFRICA
16626,koungou,AFRICA
16627,rokhaty,ASIA
16628,sint-amandsberg,EUROPE
16629,erāmala,ASIA
16630,miguel alves,SOUTH AMERICA
16631,montigny-le-bretonneux,EUROPE
16632,ganderkesee,EUROPE
16633,buguey,ASIA
16634,utraula,ASIA
16635,o'fallon,NORTH AMERICA
16636,salug,ASIA
16637,elk grove village,NORTH AMERICA
16638,shilou,ASIA
16639,pojuca,SOUTH AMERICA
16640,ptolemaḯda,EUROPE
16641,kōnan,ASIA
16642,san pedro de ribas,EUROPE
16643,maputsoe,AFRICA
16644,termas de río hondo,SOUTH AMERICA
16645,balimbing,ASIA
16646,caramoran,ASIA
16647,ribeira grande,EUROPE
16648,huixtla,NORTH AMERICA
16649,cañada de gómez,SOUTH AMERICA
16650,mizuho,ASIA
16651,campo alegre,SOUTH AMERICA
16652,bernburg,EUROPE
16653,deptford,NORTH AMERICA
16654,nacogdoches,NORTH AMERICA
16655,odamachi,ASIA
16656,rumbek,AFRICA
16657,waiyuanshan,ASIA
16658,aguilares,SOUTH AMERICA
16659,guaíra,SOUTH AMERICA
16660,ouro fino,SOUTH AMERICA
16661,kukshi,ASIA
16662,mangūr,ASIA
16663,nueva concepción,NORTH AMERICA
16664,oak ridge,NORTH AMERICA
16665,mərdəkan,ASIA
16666,quitilipi,SOUTH AMERICA
16667,kovūr,ASIA
16668,sami,ASIA
16669,antsohimbondrona,AFRICA
16670,tamparan,ASIA
16671,tosno,EUROPE
16672,shepparton,OCEANIA
16673,dhahran,ASIA
16674,needham,NORTH AMERICA
16675,remedios,SOUTH AMERICA
16676,uglich,EUROPE
16677,ciudad sabinas hidalgo,NORTH AMERICA
16678,nikšić,EUROPE
16679,saint paul’s bay,EUROPE
16680,são miguel arcanjo,SOUTH AMERICA
16681,menglie,ASIA
16682,north olmsted,NORTH AMERICA
16683,fair oaks,NORTH AMERICA
16684,munnar,ASIA
16685,fontana,SOUTH AMERICA
16686,chachapoyas,SOUTH AMERICA
16687,brasília de minas,SOUTH AMERICA
16688,georgsmarienhütte,EUROPE
16689,malangas,ASIA
16690,bauko,ASIA
16691,bizen,ASIA
16692,san donato milanese,EUROPE
16693,atwater,NORTH AMERICA
16694,sakaiminato,ASIA
16695,cornelius,NORTH AMERICA
16696,thiais,EUROPE
16697,south kingstown,NORTH AMERICA
16698,santo tomás,SOUTH AMERICA
16699,cabaiguán,NORTH AMERICA
16700,bandarawela,ASIA
16701,andriba,AFRICA
16702,bekoratsaka,AFRICA
16703,vohilava,AFRICA
16704,itampolo,AFRICA
16705,ambano,AFRICA
16706,ghuenke,ASIA
16707,yaguarón,SOUTH AMERICA
16708,ezine,ASIA
16709,makhdumpur,ASIA
16710,milot,NORTH AMERICA
16711,aalsmeer,EUROPE
16712,north cowichan,NORTH AMERICA
16713,września,EUROPE
16714,youwangjie,ASIA
16715,west odessa,NORTH AMERICA
16716,arzano,EUROPE
16717,levice,EUROPE
16718,plaisir,EUROPE
16719,juneau,NORTH AMERICA
16720,nuevo progreso,NORTH AMERICA
16721,purāini,ASIA
16722,mascalucia,EUROPE
16723,massafra,EUROPE
16724,duluth,NORTH AMERICA
16725,tholikuzhi,ASIA
16726,beverly hills,NORTH AMERICA
16727,ban bang krang,ASIA
16728,la concepción,NORTH AMERICA
16729,mangalia,EUROPE
16730,opelika,NORTH AMERICA
16731,willingboro,NORTH AMERICA
16732,wernigerode,EUROPE
16733,nísia floresta,SOUTH AMERICA
16734,landecy,EUROPE
16735,sergio osmeña sr,ASIA
16736,milford mill,NORTH AMERICA
16737,pullman,NORTH AMERICA
16738,san carlos alzatate,NORTH AMERICA
16739,akouda,AFRICA
16740,nerópolis,SOUTH AMERICA
16741,erie,NORTH AMERICA
16742,quintero,SOUTH AMERICA
16743,bougaa,AFRICA
16744,santo antônio do tauá,SOUTH AMERICA
16745,araguatins,SOUTH AMERICA
16746,xaxim,SOUTH AMERICA
16747,oer-erkenschwick,EUROPE
16748,palamel,ASIA
16749,purattūr,ASIA
16750,warwick,NORTH AMERICA
16751,southport,OCEANIA
16752,polillo,ASIA
16753,nilka,ASIA
16754,oceanside,NORTH AMERICA
16755,santa maria capua vetere,EUROPE
16756,erdek,ASIA
16757,cañuelas,SOUTH AMERICA
16758,atlautla,NORTH AMERICA
16759,claveria,ASIA
16760,lovech,EUROPE
16761,cacolo,AFRICA
16762,avellaneda,SOUTH AMERICA
16763,paso del macho,NORTH AMERICA
16764,bayaguana,NORTH AMERICA
16765,samut prakan,ASIA
16766,turicato,NORTH AMERICA
16767,kampong thom,ASIA
16768,jyväskylän maalaiskunta,EUROPE
16769,alengād,ASIA
16770,paipa,SOUTH AMERICA
16771,oudenaarde,EUROPE
16772,dzierżoniów,EUROPE
16773,marrero,NORTH AMERICA
16774,newburgh,NORTH AMERICA
16775,gürpınar,ASIA
16776,allen,SOUTH AMERICA
16777,bửu long,ASIA
16778,palmeiras de goiás,SOUTH AMERICA
16779,guachavés,SOUTH AMERICA
16780,maur kalān,ASIA
16781,laramie,NORTH AMERICA
16782,el oro de hidalgo,NORTH AMERICA
16783,exu,SOUTH AMERICA
16784,savonlinna,EUROPE
16785,remchi,AFRICA
16786,pampanito,SOUTH AMERICA
16787,sherpur,ASIA
16788,calafell,EUROPE
16789,namegata,ASIA
16790,jhanjhārpur,ASIA
16791,tredyffrin,NORTH AMERICA
16792,rahachow,EUROPE
16793,são gotardo,SOUTH AMERICA
16794,são bento,SOUTH AMERICA
16795,alamnagar,ASIA
16796,palmira,NORTH AMERICA
16797,carlsbad,NORTH AMERICA
16798,pekin,NORTH AMERICA
16799,santa rita,SOUTH AMERICA
16800,north huntingdon,NORTH AMERICA
16801,san lucas tolimán,NORTH AMERICA
16802,neuruppin,EUROPE
16803,masi-manimba,AFRICA
16804,bramsche,EUROPE
16805,sun city center,NORTH AMERICA
16806,tongxiao,ASIA
16807,rome,NORTH AMERICA
16808,ithaca,NORTH AMERICA
16809,bagasra,ASIA
16810,stadskanaal,EUROPE
16811,hlukhiv,EUROPE
16812,seguin,NORTH AMERICA
16813,hassi khelifa,AFRICA
16814,gallipoli,ASIA
16815,kottaikuppam,ASIA
16816,ferreñafe,SOUTH AMERICA
16817,san pablo,NORTH AMERICA
16818,velliyōd,ASIA
16819,komagane,ASIA
16820,pantabangan,ASIA
16821,tubao,ASIA
16822,bocana de paiwas,NORTH AMERICA
16823,singia,ASIA
16824,general josé de san martín,SOUTH AMERICA
16825,descalvado,SOUTH AMERICA
16826,pimenta bueno,SOUTH AMERICA
16827,tekkēkara kizhakku,ASIA
16828,’aïn abid,AFRICA
16829,la maná,SOUTH AMERICA
16830,farrokh shahr,ASIA
16831,dania beach,NORTH AMERICA
16832,sadābād,ASIA
16833,chapa de mota,NORTH AMERICA
16834,amatenango de la frontera,NORTH AMERICA
16835,al ‘aydābī,ASIA
16836,lake magdalene,NORTH AMERICA
16837,donggou,ASIA
16838,la uruca,NORTH AMERICA
16839,maebara,ASIA
16840,west bend,NORTH AMERICA
16841,kochugaon,ASIA
16842,staffanstorp,EUROPE
16843,tuljāpur,ASIA
16844,bostaniçi,ASIA
16845,kavār,ASIA
16846,santa catarina mita,NORTH AMERICA
16847,sitionuevo,SOUTH AMERICA
16848,el palmar,NORTH AMERICA
16849,jaguaruana,SOUTH AMERICA
16850,oldenzaal,EUROPE
16851,bethany,NORTH AMERICA
16852,ostrogozhsk,EUROPE
16853,lālgola,ASIA
16854,baradères,NORTH AMERICA
16855,sigma,ASIA
16856,rushden,EUROPE
16857,amecameca de juárez,NORTH AMERICA
16858,orestiáda,EUROPE
16859,zhaoyu,ASIA
16860,jāsim,ASIA
16861,bagrāmī,ASIA
16862,itapicuru,SOUTH AMERICA
16863,otegen batyr,ASIA
16864,kumba,AFRICA
16865,masur,ASIA
16866,vught,EUROPE
16867,bangor,NORTH AMERICA
16868,shimizuchō,ASIA
16869,nautan dube,ASIA
16870,barros blancos,SOUTH AMERICA
16871,rumuruti,AFRICA
16872,calubian,ASIA
16873,capela,SOUTH AMERICA
16874,saint-laurent-du-var,EUROPE
16875,siquirres,NORTH AMERICA
16876,naugatuck,NORTH AMERICA
16877,yeovil,EUROPE
16878,nueva imperial,SOUTH AMERICA
16879,mundelein,NORTH AMERICA
16880,nicholasville,NORTH AMERICA
16881,balyqshy,ASIA
16882,pontoise,EUROPE
16883,morro agudo,SOUTH AMERICA
16884,zentsujichó,ASIA
16885,middle river,NORTH AMERICA
16886,kiryandongo,AFRICA
16887,tecozautla,NORTH AMERICA
16888,ōsawa,ASIA
16889,kuroishi,ASIA
16890,jesús maría,SOUTH AMERICA
16891,jalpatagua,NORTH AMERICA
16892,jerez,NORTH AMERICA
16893,bel air north,NORTH AMERICA
16894,chum phae,ASIA
16895,carballo,EUROPE
16896,favara,EUROPE
16897,media luna,NORTH AMERICA
16898,chorbog,ASIA
16899,masatepe,NORTH AMERICA
16900,žepče,EUROPE
16901,pruszcz gdański,EUROPE
16902,lloydminster,NORTH AMERICA
16903,manlin,ASIA
16904,altenburg,EUROPE
16905,great sankey,EUROPE
16906,nanyuki,AFRICA
16907,merida,ASIA
16908,rass el djebel,AFRICA
16909,fangyuan,ASIA
16910,cambrai,EUROPE
16911,fitchburg,NORTH AMERICA
16912,new bern,NORTH AMERICA
16913,cururupu,SOUTH AMERICA
16914,katagami,ASIA
16915,vienne,EUROPE
16916,pehuajó,SOUTH AMERICA
16917,cueto,NORTH AMERICA
16918,lakeside,NORTH AMERICA
16919,thazhamel,ASIA
16920,hayama,ASIA
16921,rāhatgarh,ASIA
16922,ayabe,ASIA
16923,i‘zāz,ASIA
16924,i̇vrindi,ASIA
16925,shawnee,NORTH AMERICA
16926,puerto wilches,SOUTH AMERICA
16927,shikārpur,ASIA
16928,kurivikod,ASIA
16929,centereach,NORTH AMERICA
16930,buzovna,ASIA
16931,encrucijada,NORTH AMERICA
16932,prestwich,EUROPE
16933,cholavandān,ASIA
16934,voúla,EUROPE
16935,charthāwal,ASIA
16936,knjaževac,EUROPE
16937,eagle,NORTH AMERICA
16938,epsom,EUROPE
16939,dialoubé,AFRICA
16940,colombia,NORTH AMERICA
16941,qārā,ASIA
16942,rillieux-la-pape,EUROPE
16943,samdhin,ASIA
16944,lagrange,NORTH AMERICA
16945,dej,EUROPE
16946,sejiyŏn,ASIA
16947,zug,EUROPE
16948,elūr,ASIA
16949,mandaguaçu,SOUTH AMERICA
16950,mont-de-marsan,EUROPE
16951,bangassou,AFRICA
16952,airmadidi,ASIA
16953,parambu,SOUTH AMERICA
16954,savé,AFRICA
16955,chambly,NORTH AMERICA
16956,zionsville,NORTH AMERICA
16957,kalisizo,AFRICA
16958,nagdha simla,ASIA
16959,jam,ASIA
16960,trebinje,EUROPE
16961,forquilhinha,SOUTH AMERICA
16962,zeghanghane,AFRICA
16963,nauāgarhi,ASIA
16964,deori khās,ASIA
16965,renkum,EUROPE
16966,nieuw-vennep,EUROPE
16967,lemery,ASIA
16968,wevelgem,EUROPE
16969,dagestanskiye ogni,EUROPE
16970,āreka,AFRICA
16971,hoyerswerda,EUROPE
16972,kunnatnād,ASIA
16973,neira,SOUTH AMERICA
16974,kolachel,ASIA
16975,kaseda-shirakame,ASIA
16976,sanha,ASIA
16977,shentang,ASIA
16978,halden,EUROPE
16979,yawatahama-shi,ASIA
16980,vellanād,ASIA
16981,ílhavo,EUROPE
16982,draa ben khedda,AFRICA
16983,alcázar de san juan,EUROPE
16984,asprópyrgos,EUROPE
16985,buyan,ASIA
16986,norwood,NORTH AMERICA
16987,navalcarnero,EUROPE
16988,christchurch,EUROPE
16989,puerto de la cruz,EUROPE
16990,courcelles,EUROPE
16991,myōkō,ASIA
16992,colíder,SOUTH AMERICA
16993,bolobo,AFRICA
16994,sri mādhopur,ASIA
16995,novoyavorovskoye,EUROPE
16996,bagac,ASIA
16997,humenné,EUROPE
16998,villaricca,EUROPE
16999,dasol,ASIA
17000,point pedro,ASIA
17001,guamo,SOUTH AMERICA
17002,maralal,AFRICA
17003,mossaka,AFRICA
17004,lumding,ASIA
17005,cândido mota,SOUTH AMERICA
17006,waddinxveen,EUROPE
17007,dimataling,ASIA
17008,wenxian chengguanzhen,ASIA
17009,l’haÿ-les-roses,EUROPE
17010,odorheiu secuiesc,EUROPE
17011,kléla,AFRICA
17012,diemen,EUROPE
17013,hitoyoshi,ASIA
17014,marathónas,EUROPE
17015,monjas,NORTH AMERICA
17016,rio das pedras,SOUTH AMERICA
17017,gongguan,ASIA
17018,rio negro,SOUTH AMERICA
17019,bluffton,NORTH AMERICA
17020,tanmen,ASIA
17021,sherpur khurd,ASIA
17022,araçoiaba da serra,SOUTH AMERICA
17023,ibanda,AFRICA
17024,netivot,ASIA
17025,i̇mişli,ASIA
17026,magsingal,ASIA
17027,cholargós,EUROPE
17028,río bravo,NORTH AMERICA
17029,burgdorf,EUROPE
17030,zaqatala,ASIA
17031,eyvān,ASIA
17032,maḩallat damanah,AFRICA
17033,amarante do maranhão,SOUTH AMERICA
17034,shimotoba,ASIA
17035,yby yaú,SOUTH AMERICA
17036,ennery,NORTH AMERICA
17037,orcutt,NORTH AMERICA
17038,aguada de pasajeros,NORTH AMERICA
17039,ibaraki,ASIA
17040,ivisan,ASIA
17041,bay shore,NORTH AMERICA
17042,bandeirantes,SOUTH AMERICA
17043,president roxas,ASIA
17044,cuauhtémoc,NORTH AMERICA
17045,vadakakarai,ASIA
17046,tiquipaya,SOUTH AMERICA
17047,boghni,AFRICA
17048,ōiso,ASIA
17049,petrovac na mlavi,EUROPE
17050,hendrik-ido-ambacht,EUROPE
17051,inkhil,ASIA
17052,terre neuve,NORTH AMERICA
17053,kreuztal,EUROPE
17054,sterling,NORTH AMERICA
17055,parnarama,SOUTH AMERICA
17056,nāspur,ASIA
17057,mamaroneck,NORTH AMERICA
17058,carangola,SOUTH AMERICA
17059,unchagao,ASIA
17060,holladay,NORTH AMERICA
17061,vigneux-sur-seine,EUROPE
17062,capelinha,SOUTH AMERICA
17063,esperança,SOUTH AMERICA
17064,barrinha,SOUTH AMERICA
17065,andırın,ASIA
17066,changuinola,NORTH AMERICA
17067,valkenswaard,EUROPE
17068,rosmalen,EUROPE
17069,cicero,NORTH AMERICA
17070,poconé,SOUTH AMERICA
17071,itaperuçu,SOUTH AMERICA
17072,new smyrna beach,NORTH AMERICA
17073,bittou,AFRICA
17074,alba,EUROPE
17075,tacuba,NORTH AMERICA
17076,pontypridd,EUROPE
17077,kadınhanı,ASIA
17078,dreux,EUROPE
17079,duanshan,ASIA
17080,santa paula,NORTH AMERICA
17081,usinsk,EUROPE
17082,gevelsberg,EUROPE
17083,yahşihan,ASIA
17084,lobos,SOUTH AMERICA
17085,rutherglen,EUROPE
17086,dyurtyuli,EUROPE
17087,sakaraha,AFRICA
17088,paracelis,ASIA
17089,tewksbury,NORTH AMERICA
17090,saint neots,EUROPE
17091,siraway,ASIA
17092,port chester,NORTH AMERICA
17093,khānah sūr,ASIA
17094,buenavista,ASIA
17095,haines city,NORTH AMERICA
17096,podili,ASIA
17097,yaita,ASIA
17098,seatac,NORTH AMERICA
17099,tongeren,EUROPE
17100,gata,ASIA
17101,ambatomiady,AFRICA
17102,beizhuang,ASIA
17103,sovetskiy,EUROPE
17104,shrīgonda,ASIA
17105,fomento,NORTH AMERICA
17106,friedberg,EUROPE
17107,goiatuba,SOUTH AMERICA
17108,livingston,NORTH AMERICA
17109,ecclesfield,EUROPE
17110,ngudu,AFRICA
17111,kalliyasshēri,ASIA
17112,rosa zarate,SOUTH AMERICA
17113,socorro,SOUTH AMERICA
17114,tequila,NORTH AMERICA
17115,lawndale,NORTH AMERICA
17116,viry-châtillon,EUROPE
17117,yingyangcun,ASIA
17118,amargosa,SOUTH AMERICA
17119,châtellerault,EUROPE
17120,bembèrèkè,AFRICA
17121,bachhraon,ASIA
17122,sakhnīn,ASIA
17123,tancítaro,NORTH AMERICA
17124,danghara,ASIA
17125,rheinberg,EUROPE
17126,sabana grande de boyá,NORTH AMERICA
17127,coria del río,EUROPE
17128,montebelluna,EUROPE
17129,centre wellington,NORTH AMERICA
17130,vibo valentia,EUROPE
17131,sasaguri,ASIA
17132,bedworth,EUROPE
17133,huangxicun,ASIA
17134,tanguá,SOUTH AMERICA
17135,culleredo,EUROPE
17136,san juan ixcoy,NORTH AMERICA
17137,atotonilco de tula,NORTH AMERICA
17138,nantan,ASIA
17139,weil am rhein,EUROPE
17140,alamogordo,NORTH AMERICA
17141,cambita garabitos,NORTH AMERICA
17142,manaratsandry,AFRICA
17143,malaikkal,ASIA
17144,lagos,EUROPE
17145,pompeu,SOUTH AMERICA
17146,arcos de la frontera,EUROPE
17147,petroşani,EUROPE
17148,southlake,NORTH AMERICA
17149,tairan camp,ASIA
17150,tummapāla,ASIA
17151,mushābani,ASIA
17152,pushangcun,ASIA
17153,chantal,NORTH AMERICA
17154,espinho,EUROPE
17155,karera,ASIA
17156,west warwick,NORTH AMERICA
17157,north andover,NORTH AMERICA
17158,dover,EUROPE
17159,chuhuiv,EUROPE
17160,north royalton,NORTH AMERICA
17161,hopkinsville,NORTH AMERICA
17162,voorhees,NORTH AMERICA
17163,malakanagiri,ASIA
17164,konséguéla,AFRICA
17165,rodolfo sánchez taboada,NORTH AMERICA
17166,são josé do egito,SOUTH AMERICA
17167,dashao,ASIA
17168,vohitrandriana,AFRICA
17169,andranovory,AFRICA
17170,wobulenzi,AFRICA
17171,san vicente,NORTH AMERICA
17172,sāgwāra,ASIA
17173,northport,NORTH AMERICA
17174,iguape,SOUTH AMERICA
17175,diffa,AFRICA
17176,arraial do cabo,SOUTH AMERICA
17177,písek,EUROPE
17178,santa vitória do palmar,SOUTH AMERICA
17179,ban chang,ASIA
17180,gīmbī,AFRICA
17181,ban ang sila,ASIA
17182,thal,ASIA
17183,lucera,EUROPE
17184,yaese,ASIA
17185,çan,ASIA
17186,la paz,ASIA
17187,bègles,EUROPE
17188,irituia,SOUTH AMERICA
17189,goussainville,EUROPE
17190,dachen,ASIA
17191,tawaramoto,ASIA
17192,mocímboa da praia,AFRICA
17193,tarakeswar,ASIA
17194,minas de matahambre,NORTH AMERICA
17195,wanghong yidui,ASIA
17196,bādāmi,ASIA
17197,husainābād,ASIA
17198,save,AFRICA
17199,werl,EUROPE
17200,chagne,AFRICA
17201,bella vista,NORTH AMERICA
17202,dedza,AFRICA
17203,laguna hills,NORTH AMERICA
17204,săcele,EUROPE
17205,mława,EUROPE
17206,jérémie,NORTH AMERICA
17207,arsin,ASIA
17208,salgótarján,EUROPE
17209,itatiaia,SOUTH AMERICA
17210,cícero dantas,SOUTH AMERICA
17211,canavieiras,SOUTH AMERICA
17212,pichanal,SOUTH AMERICA
17213,escuintla,NORTH AMERICA
17214,lohmar,EUROPE
17215,springfield,NORTH AMERICA
17216,flores da cunha,SOUTH AMERICA
17217,okagaki,ASIA
17218,walsrode,EUROPE
17219,kaminokawa,ASIA
17220,bairi chak,ASIA
17221,neuburg,EUROPE
17222,pontefract,EUROPE
17223,champotón,NORTH AMERICA
17224,são luís do quitunde,SOUTH AMERICA
17225,leh,ASIA
17226,pattanakkād,ASIA
17227,sabirabad,ASIA
17228,san antonio ilotenango,NORTH AMERICA
17229,sholinghur,ASIA
17230,dharampur,ASIA
17231,juanacatlán,NORTH AMERICA
17232,carpentras,EUROPE
17233,bicester,EUROPE
17234,mānāvadar,ASIA
17235,palaiya āyakkudi,ASIA
17236,careiro da várzea,SOUTH AMERICA
17237,vinkovci,EUROPE
17238,kalgoorlie,OCEANIA
17239,capulhuac,NORTH AMERICA
17240,kostopil,EUROPE
17241,ballwin,NORTH AMERICA
17242,sarayköy,ASIA
17243,sanford,NORTH AMERICA
17244,nartkala,EUROPE
17245,ulundi,AFRICA
17246,haywards heath,EUROPE
17247,al ḩusaynīyah,AFRICA
17248,chinnālapatti,ASIA
17249,ridley,NORTH AMERICA
17250,taunusstein,EUROPE
17251,tiruvambadi,ASIA
17252,pattittara,ASIA
17253,arlon,EUROPE
17254,kórinthos,EUROPE
17255,lohāgāra,ASIA
17256,salou,EUROPE
17257,vitória do mearim,SOUTH AMERICA
17258,dharmadam,ASIA
17259,ungheni,EUROPE
17260,la verne,NORTH AMERICA
17261,nālchiti,ASIA
17262,lavras da mangabeira,SOUTH AMERICA
17263,ganassi,ASIA
17264,trëkhgornyy,EUROPE
17265,qo‘rg‘ontepa,ASIA
17266,jonuta,NORTH AMERICA
17267,careiro,SOUTH AMERICA
17268,nardò,EUROPE
17269,escuinapa,NORTH AMERICA
17270,wallkill,NORTH AMERICA
17271,río blanco,NORTH AMERICA
17272,barão de cocais,SOUTH AMERICA
17273,busia,AFRICA
17274,north chicago,NORTH AMERICA
17275,bad hersfeld,EUROPE
17276,mahemdāvād,ASIA
17277,paşcani,EUROPE
17278,andingcun,ASIA
17279,tsuruno,ASIA
17280,westfield,NORTH AMERICA
17281,san narciso,ASIA
17282,guaranda,SOUTH AMERICA
17283,gadarpur,ASIA
17284,ban sai ma tai,ASIA
17285,ulliyeri,ASIA
17286,ferizli,ASIA
17287,tekkali,ASIA
17288,chak five hundred seventy-five,ASIA
17289,oakleaf plantation,NORTH AMERICA
17290,los altos,NORTH AMERICA
17291,udaypur gaḍhi̇̄,ASIA
17292,miami lakes,NORTH AMERICA
17293,einbeck,EUROPE
17294,san sebastián,NORTH AMERICA
17295,san isidro,ASIA
17296,pedana,ASIA
17297,mattathūr,ASIA
17298,além paraíba,SOUTH AMERICA
17299,osterholz-scharmbeck,EUROPE
17300,agblangandan,AFRICA
17301,juatuba,SOUTH AMERICA
17302,aglipay,ASIA
17303,riacho de santana,SOUTH AMERICA
17304,sekiyado,ASIA
17305,dois irmãos,SOUTH AMERICA
17306,tekeli,ASIA
17307,pandua,ASIA
17308,nova russas,SOUTH AMERICA
17309,bābura,ASIA
17310,vichuga,EUROPE
17311,washington,NORTH AMERICA
17312,treviglio,EUROPE
17313,ciudad melchor de mencos,NORTH AMERICA
17314,san ramón,NORTH AMERICA
17315,czeladź,EUROPE
17316,bečej,EUROPE
17317,cruz del eje,SOUTH AMERICA
17318,tepetlaoxtoc,NORTH AMERICA
17319,banning,NORTH AMERICA
17320,bannūr,ASIA
17321,partinico,EUROPE
17322,campo alegre de lourdes,SOUTH AMERICA
17323,moche,SOUTH AMERICA
17324,friedberg,EUROPE
17325,balatan,ASIA
17326,presidente figueiredo,SOUTH AMERICA
17327,gobernador virasora,SOUTH AMERICA
17328,catolé do rocha,SOUTH AMERICA
17329,laḩij,ASIA
17330,chūō,ASIA
17331,west falls church,NORTH AMERICA
17332,novovoronezh,EUROPE
17333,gamu,ASIA
17334,chengam,ASIA
17335,tabuleiro do norte,SOUTH AMERICA
17336,san giuliano terme,EUROPE
17337,nazaré da mata,SOUTH AMERICA
17338,salem,NORTH AMERICA
17339,ardeşen,ASIA
17340,juquitiba,SOUTH AMERICA
17341,luís correia,SOUTH AMERICA
17342,yunoshima,ASIA
17343,savigny-le-temple,EUROPE
17344,santana do acaraú,SOUTH AMERICA
17345,lawrenceville,NORTH AMERICA
17346,eldersburg,NORTH AMERICA
17347,victoria,SOUTH AMERICA
17348,police,EUROPE
17349,mataas na kahoy,ASIA
17350,jarinu,SOUTH AMERICA
17351,valdepeñas,EUROPE
17352,carapó,SOUTH AMERICA
17353,kaelé,AFRICA
17354,são josé da tapera,SOUTH AMERICA
17355,keles,ASIA
17356,capim,SOUTH AMERICA
17357,taozhuangcun,ASIA
17358,diéma,AFRICA
17359,banamba,AFRICA
17360,grottaglie,EUROPE
17361,crevillente,EUROPE
17362,correntina,SOUTH AMERICA
17363,talakkād,ASIA
17364,devarshola,ASIA
17365,birtouta,AFRICA
17366,aïn kercha,AFRICA
17367,buey arriba,NORTH AMERICA
17368,hafnarfjörður,EUROPE
17369,domingos martins,SOUTH AMERICA
17370,sarno,EUROPE
17371,franklin square,NORTH AMERICA
17372,haan,EUROPE
17373,spalding,EUROPE
17374,illescas,EUROPE
17375,ózd,EUROPE
17376,rendsburg,EUROPE
17377,leusden,EUROPE
17378,xingang,ASIA
17379,sokuluk,ASIA
17380,osmancık,ASIA
17381,olopa,NORTH AMERICA
17382,suzak,ASIA
17383,founougo,AFRICA
17384,cachan,EUROPE
17385,burlingame,NORTH AMERICA
17386,liptovský mikuláš,EUROPE
17387,hayrabolu,ASIA
17388,gariadhar,ASIA
17389,anilao,ASIA
17390,ouatagouna,AFRICA
17391,bongor,AFRICA
17392,aungban,ASIA
17393,westville,AFRICA
